#{"t_start": 1631274958.9852774, "env_id": null}
r,l,t 
1.238095,11,161.714828
-0.880952,6,161.743664
1.095238,5,161.76401
1.071429,4,161.781703
1.142857,7,161.812671
-0.785714,10,161.857637
1.238095,11,161.902516
-0.809524,9,161.939506
-0.904762,5,161.961448
1.238095,11,162.005329
-0.833333,8,162.038986
1.166667,8,162.074976
1.214286,10,162.116413
-0.738095,12,162.167849
1.142857,7,162.195836
-0.738095,12,162.246352
1.166667,8,162.277621
1.190476,9,162.316519
-0.904762,5,162.339822
1.190476,9,162.378721
1.214286,10,162.422601
1.166667,8,162.459465
-0.857143,7,162.491379
1.142857,7,162.520302
1.190476,9,162.558203
1.214286,10,162.604565
1.166667,8,162.824388
1.190476,9,162.860835
1.142857,7,162.892613
1.142857,7,162.918497
1.142857,7,162.94758
1.166667,8,162.982481
1.309524,14,163.038017
1.071429,4,163.055969
1.309524,14,163.113254
-0.833333,8,163.150156
1.190476,9,163.190057
1.166667,8,163.226392
1.071429,4,163.244382
1.119048,6,163.268278
-0.857143,7,163.300193
1.142857,7,163.332108
1.119048,6,163.360072
1.142857,7,163.387997
1.261905,12,163.436866
1.333333,15,163.499541
1.190476,9,163.540421
1.166667,8,163.576288
1.238095,11,163.621208
1.285714,13,163.674529
1.238095,11,163.71978
1.142857,7,163.750695
-0.738095,12,163.799526
1.166667,8,163.832439
1.119048,6,163.860334
1.309524,14,164.096985
1.166667,8,164.129828
1.166667,8,164.164704
-9.761905,11,164.210542
1.285714,13,164.26461
1.142857,7,164.29615
1.166667,8,164.330212
1.190476,9,164.365153
1.238095,11,164.406049
1.095238,5,164.431576
-9.714286,13,164.484396
1.119048,6,164.508334
1.119048,6,164.53526
1.166667,8,164.570168
-0.809524,9,164.612055
1.285714,13,164.667742
-9.714286,13,164.722556
-0.904762,5,164.748525
1.166667,8,164.784429
1.119048,6,164.81058
-0.880952,6,164.836512
1.166667,8,164.870221
1.190476,9,164.907122
1.238095,11,164.953369
1.166667,8,164.990233
1.142857,7,165.024142
-0.833333,8,165.06507
1.261905,12,165.115897
1.190476,9,165.153831
1.142857,7,165.371096
-0.785714,10,165.419368
1.166667,8,165.455957
-0.833333,8,165.491098
1.357143,16,165.556962
-0.809524,9,165.598843
1.166667,8,165.630725
1.214286,10,165.67284
-0.785714,10,165.718022
1.214286,10,165.759837
1.142857,7,165.790753
1.166667,8,165.826192
-0.857143,7,165.857308
-0.785714,10,165.900194
-0.857143,7,165.932147
-9.714286,13,165.981504
1.333333,15,166.047356
1.142857,7,166.09024
1.142857,7,166.121198
-9.595238,18,166.202255
1.190476,9,166.240753
-9.738095,12,166.286734
1.214286,10,166.327627
1.261905,12,166.378375
1.119048,6,166.402411
1.309524,14,166.457265
1.190476,9,166.6839
1.214286,10,166.725742
1.142857,7,166.7567
1.190476,9,166.792564
1.261905,12,166.841733
-0.833333,8,166.878303
1.214286,10,166.919445
1.190476,9,166.957673
1.142857,7,166.990619
1.166667,8,167.025526
1.095238,5,167.049462
1.238095,11,167.095519
1.119048,6,167.122445
-9.785714,10,167.164295
1.214286,10,167.204187
1.166667,8,167.235143
1.285714,13,167.285122
1.214286,10,167.326978
1.261905,12,167.378839
1.071429,4,167.397825
1.166667,8,167.431697
1.119048,6,167.455633
-0.928571,4,167.474582
1.190476,9,167.510525
1.238095,11,167.576311
1.238095,11,167.626178
1.142857,7,167.68502
-0.738095,12,167.758822
-0.785714,10,167.802423
-0.666667,15,168.050886
-9.761905,11,168.097724
1.166667,8,168.128699
1.166667,8,168.158617
1.214286,10,168.199487
1.166667,8,168.232382
1.071429,4,168.250339
1.119048,6,168.275271
-9.809524,9,168.312135
-0.833333,8,168.350072
1.142857,7,168.380744
-0.809524,9,168.41868
-0.833333,8,168.454585
-0.761905,11,168.502418
1.119048,6,168.529346
-0.857143,7,168.564713
-0.761905,11,168.60997
1.119048,6,168.635938
1.166667,8,168.670844
1.071429,4,168.687762
-0.880952,6,168.714689
1.214286,10,168.756577
1.190476,9,168.795474
1.238095,11,168.850326
1.119048,6,168.878252
1.309524,14,168.941084
1.071429,4,168.962028
-0.833333,8,169.001922
1.119048,6,169.030844
-9.809524,9,169.06974
1.095238,5,169.095671
-0.809524,9,169.346612
1.190476,9,169.390531
-0.880952,6,169.419418
1.119048,6,169.447379
1.238095,11,169.494245
1.214286,10,169.540095
-0.809524,9,169.589962
1.238095,11,169.644815
1.142857,7,169.675428
1.285714,13,169.72733
1.214286,10,169.767713
-9.666667,15,169.826664
1.190476,9,169.861671
-0.809524,9,169.902601
-0.761905,11,169.949437
1.142857,7,169.981384
1.095238,5,170.004327
1.214286,10,170.046307
1.166667,8,170.084204
-9.666667,15,170.139925
1.190476,9,170.175248
1.095238,5,170.19672
1.190476,9,170.233488
1.166667,8,170.264444
1.214286,10,170.302345
1.166667,8,170.335254
1.190476,9,170.372118
-0.690476,14,170.427527
1.142857,7,170.631886
-0.666667,15,170.692335
1.214286,10,170.734185
1.071429,4,170.751095
1.095238,5,170.772076
1.166667,8,170.804997
-0.738095,12,170.855355
1.238095,11,170.901232
1.142857,7,170.930471
-0.785714,10,170.975356
1.190476,9,171.013257
-0.880952,6,171.036187
1.119048,6,171.062119
1.142857,7,171.092039
1.142857,7,171.121954
1.142857,7,171.148848
-0.761905,11,171.192664
1.190476,9,171.228779
1.261905,12,171.275655
1.190476,9,171.313554
1.238095,11,171.359429
1.309524,14,171.417237
1.166667,8,171.445209
-0.857143,7,171.473087
1.285714,13,171.524485
1.261905,12,171.569328
1.095238,5,171.589552
-0.904762,5,171.61249
1.261905,12,171.835066
-0.904762,5,171.857578
1.142857,7,171.886542
1.285714,13,171.93832
-0.714286,13,171.990175
1.214286,10,172.030105
1.309524,14,172.083106
-9.714286,13,172.133393
1.238095,11,172.177128
1.190476,9,172.213036
-0.857143,7,172.249237
1.309524,14,172.298779
1.071429,4,172.316771
-0.833333,8,172.347686
1.142857,7,172.375611
1.214286,10,172.415506
1.190476,9,172.453403
1.119048,6,172.480331
1.285714,13,172.534187
-9.690476,14,172.590001
1.166667,8,172.62295
1.119048,6,172.649877
1.238095,11,172.695717
1.190476,9,172.733659
-0.690476,14,172.790463
1.214286,10,172.828362
1.119048,6,172.854292
1.166667,8,173.062817
-0.785714,10,173.107722
1.238095,11,173.149519
1.166667,8,173.181875
-9.666667,15,173.238213
-0.785714,10,173.280102
1.071429,4,173.298054
1.285714,13,173.351038
-0.809524,9,173.39093
1.166667,8,173.421849
1.214286,10,173.460636
-0.785714,10,173.501539
-0.833333,8,173.537091
1.071429,4,173.555938
1.119048,6,173.582866
1.238095,11,173.627039
1.261905,12,173.676906
-0.738095,12,173.729764
1.214286,10,173.771654
1.166667,8,173.80657
-0.761905,11,173.853434
1.190476,9,173.892332
1.214286,10,173.934217
1.142857,7,173.965135
-0.809524,9,174.005029
1.357143,16,174.070852
1.190476,9,174.108753
1.095238,5,174.30443
1.071429,4,174.327369
1.309524,14,174.387085
-0.761905,11,174.431184
1.119048,6,174.457114
-0.690476,14,174.51243
1.142857,7,174.543347
-0.690476,14,174.601134
1.238095,11,174.652053
1.214286,10,174.694643
1.309524,14,174.757633
1.190476,9,174.799096
1.166667,8,174.836614
-0.809524,9,174.880502
-0.833333,8,174.917304
1.214286,10,174.959192
-0.833333,8,174.996054
1.142857,7,175.028006
1.190476,9,175.066902
1.095238,5,175.090839
1.190476,9,175.129753
1.166667,8,175.159571
1.142857,7,175.188493
1.238095,11,175.2345
1.190476,9,175.270404
1.071429,4,175.290034
1.119048,6,175.317957
-0.833333,8,175.35487
-9.690476,14,175.621681
1.095238,5,175.642661
1.285714,13,175.703257
1.261905,12,175.755663
1.142857,7,175.788575
-9.809524,9,175.830698
1.238095,11,175.878707
1.166667,8,175.916245
-0.785714,10,175.95913
1.119048,6,175.987395
1.190476,9,176.029616
-0.738095,12,176.082559
1.095238,5,176.105464
-0.904762,5,176.129399
1.142857,7,176.158322
1.142857,7,176.188707
1.309524,14,176.246515
1.142857,7,176.275477
1.142857,7,176.308387
1.190476,9,176.344862
1.214286,10,176.385793
1.261905,12,176.433289
-0.904762,5,176.456228
1.190476,9,176.494126
1.166667,8,176.528997
1.261905,12,176.577862
1.238095,11,176.62374
-0.904762,5,176.647641
1.166667,8,176.681596
1.309524,14,176.912857
1.285714,13,176.964403
1.285714,13,177.021649
1.142857,7,177.05356
-0.785714,10,177.097995
-9.690476,14,177.159871
1.071429,4,177.17982
1.190476,9,177.222655
1.142857,7,177.257561
1.142857,7,177.290222
1.214286,10,177.339059
1.238095,11,177.386966
1.142857,7,177.420233
-0.880952,6,177.452398
1.333333,15,177.518223
-0.833333,8,177.559209
-0.738095,12,177.614914
-0.809524,9,177.66275
1.214286,10,177.711193
1.238095,11,177.762428
1.190476,9,177.806304
1.142857,7,177.83899
1.190476,9,177.88184
-9.690476,14,177.944321
1.261905,12,177.999176
1.166667,8,178.039079
1.166667,8,178.075933
1.142857,7,178.322525
-0.809524,9,178.371924
1.190476,9,178.418219
1.119048,6,178.447176
1.238095,11,178.500607
1.071429,4,178.52155
1.095238,5,178.548941
-0.738095,12,178.617754
-0.738095,12,178.670131
1.166667,8,178.707313
1.166667,8,178.745051
1.214286,10,178.790931
1.309524,14,178.856066
1.142857,7,178.889975
1.119048,6,178.917901
1.190476,9,178.955799
1.166667,8,178.993733
1.190476,9,179.036583
-0.809524,9,179.079631
1.285714,13,179.138654
-0.928571,4,179.161558
1.238095,11,179.212655
1.190476,9,179.257533
1.119048,6,179.288418
1.166667,8,179.325354
1.166667,8,179.363252
1.261905,12,179.420101
1.190476,9,179.459959
1.119048,6,179.487489
-0.761905,11,179.746611
1.261905,12,179.805118
1.214286,10,179.848013
-0.809524,9,179.892881
1.214286,10,179.93876
1.095238,5,179.965657
1.166667,8,180.003588
-0.785714,10,180.050427
-0.714286,13,180.112548
1.214286,10,180.159693
1.238095,11,180.211521
1.166667,8,180.249422
-0.904762,5,180.27535
1.166667,8,180.313461
-0.904762,5,180.341387
-0.738095,12,180.405054
1.119048,6,180.432994
-0.833333,8,180.473698
1.166667,8,180.509093
1.119048,6,180.540047
1.119048,6,180.568916
1.095238,5,180.595882
1.119048,6,180.626069
-9.642857,16,180.696846
1.261905,12,180.754724
1.095238,5,180.776666
1.285714,13,180.837468
1.261905,12,180.893354
1.190476,9,180.938233
-0.761905,11,181.213209
1.357143,16,181.291837
1.142857,7,181.323063
1.166667,8,181.357475
1.166667,8,181.390435
-0.833333,8,181.424384
1.333333,15,181.488689
1.095238,5,181.510149
1.190476,9,181.546053
1.238095,11,181.594126
1.285714,13,181.651962
1.095238,5,181.677086
1.095238,5,181.701205
1.142857,7,181.735649
1.190476,9,181.774456
1.214286,10,181.815375
-0.642857,16,181.885348
1.071429,4,181.903236
1.119048,6,181.92778
1.238095,11,181.975649
1.095238,5,181.999739
1.142857,7,182.027848
1.119048,6,182.05675
1.214286,10,182.102601
1.166667,8,182.137543
1.142857,7,182.170465
1.214286,10,182.215334
1.238095,11,182.262253
-0.833333,8,182.297159
1.119048,6,182.331857
1.071429,4,182.561415
1.190476,9,182.601312
1.214286,10,182.645516
1.238095,11,182.696757
1.238095,11,182.74468
1.238095,11,182.793993
-9.761905,11,182.840863
-0.809524,9,182.880673
1.190476,9,182.920811
1.190476,9,182.957252
1.166667,8,182.991631
1.214286,10,183.036859
-0.857143,7,183.070726
1.095238,5,183.094663
1.095238,5,183.119593
1.142857,7,183.14909
1.238095,11,183.194968
1.238095,11,183.247688
1.261905,12,183.299554
1.142857,7,183.331469
1.142857,7,183.36135
1.285714,13,183.413211
1.285714,13,183.465072
1.142857,7,183.494992
-0.880952,6,183.52496
1.166667,8,183.561862
1.095238,5,183.585837
1.238095,11,183.634669
1.095238,5,183.660599
1.261905,12,183.929885
1.119048,6,183.961768
1.285714,13,184.023638
1.238095,11,184.073814
1.119048,6,184.10872
1.190476,9,184.149643
1.142857,7,184.188505
1.166667,8,184.231392
1.166667,8,184.27727
1.357143,16,184.347805
1.238095,11,184.397531
1.261905,12,184.449392
1.071429,4,184.474359
1.095238,5,184.497299
1.190476,9,184.538155
1.261905,12,184.592011
1.142857,7,184.626119
1.119048,6,184.654539
1.214286,10,184.697517
1.214286,10,184.743691
1.261905,12,184.795496
1.190476,9,184.834049
1.119048,6,184.863985
-9.738095,12,184.919031
-0.880952,6,184.948952
-9.809524,9,184.987866
1.119048,6,185.014774
1.238095,11,185.064927
1.166667,8,185.101189
1.095238,5,185.336486
1.238095,11,185.385963
-9.666667,15,185.451476
1.261905,12,185.506339
1.142857,7,185.536485
1.261905,12,185.587978
1.095238,5,185.611918
1.333333,15,185.678738
1.166667,8,185.714639
1.190476,9,185.757527
1.119048,6,185.785418
1.142857,7,185.816374
1.190476,9,185.859219
-0.833333,8,185.895123
1.166667,8,185.928074
1.142857,7,185.959949
1.190476,9,185.999876
1.095238,5,186.023779
-0.642857,16,186.093111
1.166667,8,186.127687
-0.928571,4,186.149323
1.095238,5,186.17205
1.357143,16,186.23585
-0.809524,9,186.275086
1.142857,7,186.306005
-9.809524,9,186.340873
-0.833333,8,186.374781
1.190476,9,186.413678
1.190476,9,186.636727
1.261905,12,186.687481
1.166667,8,186.722096
1.142857,7,186.752016
1.142857,7,186.782934
1.142857,7,186.813821
1.261905,12,186.863463
1.071429,4,186.883529
1.214286,10,186.92864
1.166667,8,186.962154
-0.928571,4,186.982903
1.119048,6,187.007875
1.095238,5,187.030501
1.190476,9,187.067443
1.166667,8,187.103308
1.071429,4,187.119264
1.214286,10,187.162149
-0.809524,9,187.202043
-0.714286,13,187.269862
1.238095,11,187.32372
1.119048,6,187.360618
1.214286,10,187.403543
1.238095,11,187.449173
1.190476,9,187.490791
-0.928571,4,187.50974
1.190476,9,187.548745
-0.714286,13,187.608476
1.142857,7,187.640177
1.071429,4,187.660164
1.142857,7,187.690044
-0.714286,13,187.746084
1.190476,9,187.985487
1.214286,10,188.030095
1.166667,8,188.066136
1.119048,6,188.094059
1.285714,13,188.147725
1.119048,6,188.175662
-0.785714,10,188.219494
1.238095,11,188.267404
1.142857,7,188.299318
-9.690476,14,188.358125
-0.714286,13,188.415969
1.238095,11,188.464837
-0.880952,6,188.492762
1.166667,8,188.528702
1.166667,8,188.565529
1.261905,12,188.630787
1.119048,6,188.663733
1.119048,6,188.695014
1.142857,7,188.731154
1.142857,7,188.772711
-9.785714,10,188.821867
1.309524,14,188.890673
-0.809524,9,188.938822
-0.809524,9,188.98135
1.166667,8,189.024202
1.071429,4,189.045618
1.190476,9,189.089962
1.095238,5,189.116637
1.119048,6,189.148547
1.142857,7,189.182609
1.238095,11,189.463447
-0.809524,9,189.509701
1.214286,10,189.555579
1.238095,11,189.608034
-0.880952,6,189.641943
1.214286,10,189.691843
1.214286,10,189.74171
1.285714,13,189.803522
1.095238,5,189.82848
1.166667,8,189.866343
1.166667,8,189.907294
1.214286,10,189.958258
1.238095,11,190.009115
1.166667,8,190.047887
1.238095,11,190.105114
1.166667,8,190.145038
1.166667,8,190.181156
1.166667,8,190.218177
1.190476,9,190.264053
-0.904762,5,190.28995
-9.666667,15,190.358811
1.142857,7,190.391713
1.142857,7,190.424467
1.190476,9,190.465391
1.261905,12,190.525198
1.142857,7,190.559142
1.190476,9,190.598003
1.142857,7,190.631912
1.309524,14,190.913172
-0.904762,5,190.943218
1.166667,8,190.979088
1.190476,9,191.028058
1.190476,9,191.06856
1.238095,11,191.127223
1.095238,5,191.151512
-0.880952,6,191.188481
1.071429,4,191.210397
1.166667,8,191.24548
1.166667,8,191.280421
-0.761905,11,191.327188
1.166667,8,191.362487
1.238095,11,191.410364
1.214286,10,191.454209
1.166667,8,191.493592
1.142857,7,191.52451
1.261905,12,191.577368
1.190476,9,191.617229
1.166667,8,191.653133
1.142857,7,191.688561
1.190476,9,191.729489
1.071429,4,191.749429
1.095238,5,191.773372
1.119048,6,191.802292
1.142857,7,191.836204
1.238095,11,191.885072
1.119048,6,191.912999
-9.714286,13,191.973798
-0.809524,9,192.019675
1.214286,10,192.066279
1.142857,7,192.28388
1.142857,7,192.315312
1.285714,13,192.373131
-0.833333,8,192.408796
1.190476,9,192.449681
1.238095,11,192.502501
1.214286,10,192.545371
-9.809524,9,192.582273
1.214286,10,192.622792
1.166667,8,192.655201
1.261905,12,192.706374
-0.904762,5,192.732302
1.142857,7,192.764219
1.142857,7,192.792155
1.119048,6,192.819643
1.142857,7,192.849563
1.095238,5,192.872982
1.214286,10,192.913117
-0.809524,9,192.951163
1.142857,7,192.9818
-0.809524,9,193.019741
1.142857,7,193.050653
1.142857,7,193.081533
1.142857,7,193.113447
-0.785714,10,193.155735
1.214286,10,193.197047
-9.714286,13,193.250701
1.190476,9,193.287565
1.071429,4,193.306514
1.214286,10,193.347043
-9.809524,9,193.383944
1.261905,12,193.62527
1.238095,11,193.672508
1.095238,5,193.696651
1.166667,8,193.731944
1.166667,8,193.76685
1.214286,10,193.813282
