#{"t_start": 1631273319.9714222, "env_id": null}
r,l,t 
-0.809524,9,756.374037
1.238095,11,756.420912
1.119048,6,756.45123
1.071429,4,756.472214
-0.761905,11,756.79761
1.119048,6,756.828428
1.095238,5,756.852464
1.119048,6,756.880426
1.095238,5,756.903365
1.238095,11,756.950239
1.142857,7,756.981158
1.071429,4,757.000106
1.095238,5,757.023044
1.261905,12,757.071875
1.238095,11,757.112803
-0.857143,7,757.145677
1.071429,4,757.168616
1.166667,8,757.209507
1.119048,6,757.242419
1.071429,4,757.267357
1.142857,7,757.306248
1.095238,5,757.33418
1.119048,6,757.365091
1.166667,8,757.41396
1.095238,5,757.439891
1.214286,10,757.494744
1.190476,9,757.547603
1.166667,8,757.588494
1.190476,9,757.632376
1.142857,7,757.673267
1.190476,9,757.787152
1.095238,5,757.864755
1.166667,8,757.974462
1.119048,6,758.010365
1.190476,9,758.061229
1.142857,7,758.103117
1.190476,9,758.182906
1.166667,8,758.236761
1.119048,6,758.269706
1.095238,5,758.297598
1.095238,5,758.616749
1.119048,6,758.648658
1.071429,4,758.672595
1.309524,14,758.777314
1.119048,6,758.811223
1.214286,10,758.871064
1.071429,4,758.92093
1.071429,4,758.966122
1.095238,5,759.000724
1.190476,9,759.05956
1.119048,6,759.095465
1.142857,7,759.137352
1.238095,11,759.203176
1.071429,4,759.229106
1.095238,5,759.258029
1.238095,11,759.313611
1.095238,5,759.341486
1.095238,5,759.369451
1.119048,6,759.404354
-0.761905,11,759.460202
-9.785714,10,759.508664
-9.761905,11,759.559561
1.071429,4,759.58184
1.238095,11,759.630738
1.119048,6,759.657667
1.166667,8,759.692572
1.095238,5,759.715512
1.095238,5,759.738452
-0.714286,13,759.883211
1.214286,10,759.926096
1.071429,4,759.944175
-0.785714,10,759.989055
1.238095,11,760.034933
-0.785714,10,760.079814
1.119048,6,760.315591
1.166667,8,760.351571
1.095238,5,760.372476
-0.809524,9,760.41167
1.214286,10,760.455555
1.119048,6,760.483357
1.119048,6,760.510783
1.095238,5,760.536715
1.166667,8,760.577605
1.119048,6,760.606047
-0.833333,8,760.640796
1.142857,7,760.670717
-0.809524,9,760.70961
1.142857,7,760.739544
1.285714,13,760.793387
1.166667,8,760.827298
1.309524,14,760.884108
1.095238,5,760.906087
1.214286,10,760.946938
1.095238,5,760.964922
1.190476,9,760.997711
1.071429,4,761.016472
1.142857,7,761.046764
1.095238,5,761.069168
1.119048,6,761.095096
1.095238,5,761.118036
1.071429,4,761.136986
1.238095,11,761.181864
1.119048,6,761.209789
1.095238,5,761.23173
1.095238,5,761.254673
1.238095,11,761.300523
1.190476,9,761.337411
-0.857143,7,761.364338
-0.809524,9,761.402237
1.095238,5,761.613684
1.119048,6,761.646596
1.238095,11,761.695176
1.071429,4,761.711349
1.095238,5,761.731141
1.214286,10,761.770669
-0.785714,10,761.81615
1.214286,10,761.858039
1.095238,5,761.880386
1.071429,4,761.900332
1.095238,5,761.921278
1.142857,7,761.953193
1.142857,7,761.983112
1.095238,5,762.00701
1.285714,13,762.064856
1.095238,5,762.087589
1.142857,7,762.115208
1.071429,4,762.133764
1.071429,4,762.152752
1.285714,13,762.206548
1.190476,9,762.246505
-0.809524,9,762.285443
-0.904762,5,762.309375
1.190476,9,762.34827
1.095238,5,762.372206
1.095238,5,762.395156
-0.785714,10,762.440036
1.071429,4,762.458981
1.071429,4,762.477926
1.238095,11,762.519916
1.071429,4,762.53687
1.166667,8,762.568025
1.214286,10,762.607278
1.071429,4,762.625232
1.238095,11,762.669113
1.095238,5,762.691053
1.119048,6,762.906616
1.095238,5,762.928557
1.214286,10,762.971455
-0.833333,8,763.007354
1.166667,8,763.040259
1.071429,4,763.058211
-0.785714,10,763.102092
1.238095,11,763.145976
1.261905,12,763.194844
1.071429,4,763.212809
1.095238,5,763.232737
1.142857,7,763.261664
1.261905,12,763.311543
1.238095,11,763.35642
1.095238,5,763.380348
1.119048,6,763.401293
1.166667,8,763.429216
1.214286,10,763.470106
1.261905,12,763.518002
1.142857,7,763.548176
1.214286,10,763.590074
1.166667,8,763.623975
1.166667,8,763.659887
1.190476,9,763.699733
-9.785714,10,763.744614
1.095238,5,763.767963
-0.785714,10,763.809006
1.095238,5,763.830951
1.071429,4,763.8499
1.071429,4,763.867851
1.333333,15,763.927691
1.095238,5,763.94963
1.095238,5,763.972579
1.095238,5,764.182748
1.261905,12,764.232258
1.142857,7,764.262639
1.142857,7,764.293246
-0.833333,8,764.329151
1.214286,10,764.373037
1.142857,7,764.40395
1.214286,10,764.446798
1.071429,4,764.465748
1.095238,5,764.491679
1.095238,5,764.516429
1.095238,5,764.539362
1.166667,8,764.577092
1.214286,10,764.624963
-0.833333,8,764.665136
-0.809524,9,764.708021
1.071429,4,764.728965
1.238095,11,764.776509
-0.880952,6,764.806463
1.071429,4,764.826376
1.214286,10,764.87325
1.071429,4,764.898229
1.166667,8,764.934125
1.166667,8,764.971987
1.119048,6,764.998949
1.142857,7,765.028902
1.071429,4,765.047789
1.190476,9,765.087747
1.095238,5,765.111583
-9.714286,13,765.165435
1.071429,4,765.186346
-9.809524,9,765.227236
1.238095,11,765.280096
1.071429,4,765.310015
-9.714286,13,765.618476
1.142857,7,765.659331
1.166667,8,765.696266
1.214286,10,765.7461
1.119048,6,765.778014
1.238095,11,765.842841
1.119048,6,765.872766
1.142857,7,765.913651
1.095238,5,765.94457
-0.857143,7,765.981469
1.261905,12,766.047293
1.166667,8,766.120102
-0.857143,7,766.210856
1.119048,6,766.305602
1.166667,8,766.40733
1.238095,11,766.474153
1.190476,9,766.523022
-0.809524,9,766.603805
1.142857,7,766.675613
1.071429,4,766.697555
1.095238,5,766.733463
1.142857,7,766.772355
1.238095,11,766.831201
1.238095,11,766.894029
1.190476,9,766.944892
-0.809524,9,767.00673
1.095238,5,767.037646
1.238095,11,767.0925
1.095238,5,767.122428
1.095238,5,767.153336
1.119048,6,767.191236
1.309524,14,767.264041
1.261905,12,767.596153
1.071429,4,767.626107
1.095238,5,767.651007
1.119048,6,767.678573
1.190476,9,767.72242
1.166667,8,767.756325
1.095238,5,767.778265
1.142857,7,767.816165
1.095238,5,767.846118
1.071429,4,767.871019
1.142857,7,767.910913
1.071429,4,767.935844
1.166667,8,767.98274
1.285714,13,768.040554
1.071429,4,768.059403
1.071429,4,768.080347
1.095238,5,768.103998
1.261905,12,768.15643
-9.761905,11,768.200321
1.095238,5,768.22457
1.166667,8,768.257492
1.119048,6,768.284802
1.238095,11,768.351243
1.166667,8,768.389141
1.071429,4,768.410084
1.071429,4,768.432025
1.071429,4,768.451972
-9.714286,13,768.505828
1.095238,5,768.529764
1.071429,4,768.547925
1.071429,4,768.567871
-0.857143,7,768.599784
1.071429,4,768.621688
1.095238,5,768.645655
1.214286,10,768.688543
1.095238,5,768.712477
1.071429,4,768.732391
1.095238,5,768.757355
-0.809524,9,768.797217
1.071429,4,768.825145
1.095238,5,769.060767
1.095238,5,769.092682
1.214286,10,769.135831
1.166667,8,769.171632
1.095238,5,769.196431
-0.690476,14,769.258232
1.261905,12,769.313087
1.238095,11,769.400851
-0.785714,10,769.506586
1.095238,5,769.562418
-0.809524,9,769.647192
1.166667,8,769.698056
1.166667,8,769.776845
1.119048,6,769.824717
1.285714,13,769.888554
1.095238,5,769.914477
1.142857,7,769.949004
1.071429,4,769.970854
-0.880952,6,770.002804
-0.904762,5,770.029732
-0.738095,12,770.087584
1.071429,4,770.109483
1.095238,5,770.134455
-9.761905,11,770.182327
-0.833333,8,770.221221
1.142857,7,770.252101
1.071429,4,770.270054
1.095238,5,770.291995
1.261905,12,770.342019
1.214286,10,770.384784
1.166667,8,770.418498
1.166667,8,770.453408
1.071429,4,770.473363
1.071429,4,770.712365
1.238095,11,770.760944
1.119048,6,770.786727
1.071429,4,770.808668
1.071429,4,770.83095
-0.880952,6,770.861835
-0.904762,5,770.890759
1.095238,5,770.920679
1.095238,5,770.944613
1.095238,5,770.967237
1.214286,10,771.011113
1.071429,4,771.030786
1.071429,4,771.050733
1.095238,5,771.076705
1.071429,4,771.096732
1.095238,5,771.122046
1.095238,5,771.147855
1.071429,4,771.165792
1.166667,8,771.201396
1.095238,5,771.229286
1.190476,9,771.26851
1.071429,4,771.290416
1.095238,5,771.31535
1.166667,8,771.351288
-9.714286,13,771.409099
1.095238,5,771.431074
1.095238,5,771.453978
1.142857,7,771.486917
1.119048,6,771.516844
1.071429,4,771.536757
1.142857,7,771.566797
1.095238,5,771.605658
1.142857,7,771.650538
1.071429,4,771.674474
1.071429,4,771.696415
1.166667,8,771.735345
1.071429,4,771.755258
1.190476,9,771.797184
1.238095,11,771.845736
-0.761905,11,771.897666
-9.642857,16,772.198632
1.095238,5,772.220571
1.095238,5,772.245123
-0.928571,4,772.268064
-9.738095,12,772.317868
1.119048,6,772.345828
1.071429,4,772.36574
1.071429,4,772.385907
1.166667,8,772.422812
1.261905,12,772.476873
1.190476,9,772.739779
1.095238,5,772.761719
1.071429,4,772.779679
-0.857143,7,772.811603
1.190476,9,772.847501
1.142857,7,772.877408
1.119048,6,772.905343
1.095238,5,772.930242
1.071429,4,772.950222
1.095238,5,772.97117
1.071429,4,772.991112
-0.857143,7,773.024989
1.142857,7,773.057901
1.095238,5,773.08187
1.119048,6,773.107768
1.166667,8,773.140706
1.261905,12,773.198525
1.214286,10,773.256377
1.071429,4,773.278344
1.119048,6,773.306236
1.261905,12,773.358134
1.214286,10,773.400026
1.095238,5,773.423959
-0.690476,14,773.479809
1.095238,5,773.499767
1.261905,12,773.549626
1.261905,12,773.807839
-0.785714,10,773.854334
1.119048,6,773.882259
1.071429,4,773.902206
1.214286,10,773.94709
1.071429,4,773.967028
1.166667,8,774.002935
1.166667,8,774.038858
1.142857,7,774.067782
1.095238,5,774.094711
1.095238,5,774.126984
1.071429,4,774.149805
1.071429,4,774.169783
1.095238,5,774.19568
1.071429,4,774.213632
1.142857,7,774.245584
1.261905,12,774.29656
-0.785714,10,774.342135
1.071429,4,774.363039
1.142857,7,774.397946
1.190476,9,774.444821
1.190476,9,774.486423
1.071429,4,774.509341
1.285714,13,774.569206
-9.738095,12,774.619041
1.119048,6,774.64999
1.142857,7,774.682869
1.095238,5,774.707237
1.119048,6,774.736649
1.071429,4,774.754694
1.166667,8,774.790617
1.071429,4,774.813224
1.119048,6,774.845101
-0.738095,12,774.899744
1.285714,13,774.960791
1.214286,10,775.235152
1.095238,5,775.261047
1.214286,10,775.307821
1.071429,4,775.328759
1.190476,9,775.366735
1.214286,10,775.410659
1.166667,8,775.446626
1.190476,9,775.487891
1.071429,4,775.507804
1.166667,8,775.544706
-0.880952,6,775.572662
1.119048,6,775.600554
1.095238,5,775.622495
1.238095,11,775.669884
1.095238,5,775.694851
1.119048,6,775.719751
1.071429,4,775.739697
1.095238,5,775.765628
1.095238,5,775.791559
1.238095,11,775.838382
1.166667,8,775.874288
1.095238,5,775.900217
1.095238,5,775.92319
1.071429,4,775.944099
1.190476,9,775.982032
1.071429,4,776.000947
1.095238,5,776.023887
1.214286,10,776.065616
1.071429,4,776.084567
1.071429,4,776.104512
1.095238,5,776.127452
1.238095,11,776.170345
1.214286,10,776.214181
1.119048,6,776.244135
1.095238,5,776.266076
1.119048,6,776.294965
1.071429,4,776.316941
1.071429,4,776.336853
1.071429,4,776.356841
1.071429,4,776.377744
1.142857,7,776.626626
1.095238,5,776.646621
1.071429,4,776.665375
1.166667,8,776.700684
1.071429,4,776.717638
1.190476,9,776.755538
1.214286,10,776.798762
-0.785714,10,776.840581
1.119048,6,776.868506
1.214286,10,776.909396
1.071429,4,776.928204
1.071429,4,776.947144
1.214286,10,776.990032
1.095238,5,777.012966
1.071429,4,777.030921
1.071429,4,777.049868
-0.857143,7,777.082781
1.190476,9,777.116651
1.095238,5,777.138592
1.071429,4,777.155579
1.214286,10,777.1956
1.166667,8,777.229471
-0.928571,4,777.248705
1.166667,8,777.282614
1.166667,8,777.314046
1.285714,13,777.363656
1.190476,9,777.398561
1.071429,4,777.416513
1.238095,11,777.462612
-0.833333,8,777.499518
1.285714,13,777.553372
1.166667,8,777.584026
1.071429,4,777.601978
1.095238,5,777.623919
1.071429,4,777.642271
1.095238,5,777.661379
1.119048,6,777.686186
1.071429,4,777.705009
1.166667,8,777.933827
1.095238,5,777.955783
1.142857,7,777.985407
1.166667,8,778.019316
1.190476,9,778.05885
-9.738095,12,778.110709
1.095238,5,778.136641
-0.738095,12,778.188623
1.142857,7,778.219509
1.071429,4,778.238496
1.119048,6,778.262613
1.166667,8,778.296523
1.071429,4,778.315472
1.095238,5,778.338276
-0.738095,12,778.389141
1.095238,5,778.412079
1.119048,6,778.436136
1.119048,6,778.460072
1.142857,7,778.490917
1.238095,11,778.537349
1.071429,4,778.557183
1.071429,4,778.576094
1.238095,11,778.623008
1.119048,6,778.65093
1.190476,9,778.688793
1.142857,7,778.7237
1.214286,10,778.770197
1.214286,10,778.811054
1.261905,12,778.857968
-0.785714,10,778.898858
-0.761905,11,778.941704
1.142857,7,778.973619
1.071429,4,778.992569
-0.809524,9,779.236047
1.166667,8,779.276709
1.071429,4,779.297398
1.071429,4,779.317357
1.095238,5,779.337168
1.214286,10,779.377832
1.095238,5,779.399567
1.214286,10,779.443301
1.166667,8,779.48024
1.095238,5,779.503178
1.238095,11,779.550937
1.071429,4,779.569886
1.071429,4,779.589833
1.166667,8,779.626734
1.166667,8,779.663682
1.142857,7,779.693574
1.214286,10,779.734737
1.095238,5,779.758669
-0.738095,12,779.808367
1.095238,5,779.833261
-9.761905,11,779.878142
1.166667,8,779.911099
1.095238,5,779.931998
1.095238,5,779.954694
1.095238,5,779.97938
1.071429,4,779.996374
1.190476,9,780.034233
1.095238,5,780.055225
1.095238,5,780.079152
1.071429,4,780.099061
1.071429,4,780.118008
1.119048,6,780.142981
1.238095,11,780.191134
-0.833333,8,780.228057
1.071429,4,780.246856
1.214286,10,780.28622
1.119048,6,780.314145
1.095238,5,780.336087
-0.785714,10,780.581673
1.071429,4,780.60162
1.166667,8,780.638931
-0.857143,7,780.673126
1.190476,9,780.712026
1.095238,5,780.733925
-0.809524,9,780.769869
-0.857143,7,780.800785
1.166667,8,780.834694
1.214286,10,780.876583
1.071429,4,780.896529
1.119048,6,780.922459
1.071429,4,780.941411
-0.714286,13,780.996276
1.119048,6,781.023195
-0.785714,10,781.067074
-0.857143,7,781.09895
1.095238,5,781.121926
1.071429,4,781.140876
1.071429,4,781.158827
1.142857,7,781.188748
1.095238,5,781.212683
1.190476,9,781.246554
1.119048,6,781.270325
1.095238,5,781.290276
1.071429,4,781.307373
1.071429,4,781.325612
1.119048,6,781.352502
1.261905,12,781.401412
-0.809524,9,781.441302
1.095238,5,781.463246
1.309524,14,781.523185
1.119048,6,781.552001
1.071429,4,781.576904
1.071429,4,781.597871
1.238095,11,781.641729
1.119048,6,781.666662
1.238095,11,781.919149
1.119048,6,781.946292
1.095238,5,781.968601
-0.809524,9,782.008624
1.142857,7,782.037918
1.071429,4,782.055871
1.309524,14,782.111566
1.071429,4,782.127476
1.095238,5,782.149809
1.142857,7,782.177352
1.190476,9,782.21455
1.095238,5,782.238302
1.071429,4,782.25521
-0.833333,8,782.291851
1.071429,4,782.31043
1.071429,4,782.329386
1.119048,6,782.356314
1.071429,4,782.375262
1.119048,6,782.401192
1.119048,6,782.427086
1.071429,4,782.44707
1.095238,5,782.470008
-0.809524,9,782.508904
1.071429,4,782.527816
1.166667,8,782.561764
1.095238,5,782.583706
-0.857143,7,782.614621
1.119048,6,782.640553
-0.833333,8,782.676456
1.142857,7,782.706376
-0.880952,6,782.739288
1.142857,7,782.769218
1.166667,8,782.804114
-0.833333,8,782.839023
-0.833333,8,782.874926
1.071429,4,782.893838
1.166667,8,782.924754
1.261905,12,782.969672
1.142857,7,782.999591
1.095238,5,783.21479
1.071429,4,783.232773
1.190476,9,783.268365
1.119048,6,783.292668
1.142857,7,783.322192
1.119048,6,783.346814
1.285714,13,783.400598
1.119048,6,783.426521
1.261905,12,783.477349
1.119048,6,783.504314
1.095238,5,783.527216
1.119048,6,783.553187
1.119048,6,783.576701
1.333333,15,783.634528
-9.761905,11,783.675992
1.095238,5,783.699832
1.095238,5,783.724802
1.142857,7,783.759672
1.095238,5,783.787597
-9.714286,13,783.838474
1.095238,5,783.859127
-9.666667,15,783.918361
1.095238,5,783.942493
1.238095,11,783.990619
1.119048,6,784.018644
1.142857,7,784.05052
1.095238,5,784.070499
1.190476,9,784.10637
1.142857,7,784.133336
1.190476,9,784.17223
1.071429,4,784.190188
1.071429,4,784.209137
1.190476,9,784.246995
1.190476,9,784.475059
1.095238,5,784.496344
1.142857,7,784.52302
1.071429,4,784.540255
1.071429,4,784.557165
1.142857,7,784.585127
-0.857143,7,784.616686
1.119048,6,784.643614
1.071429,4,784.661575
1.285714,13,784.715431
1.071429,4,784.734379
1.095238,5,784.756319
1.190476,9,784.792186
1.238095,11,784.833113
1.071429,4,784.852065
1.166667,8,784.884978
1.119048,6,784.909871
1.119048,6,784.934804
